origin,destination,period,path,zscore,pvalue
"Prince William, NOVA","Maryland, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,5.342045037251765,9.19038130042793e-08
"Prince William, NOVA","Maryland, DC",AM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,2.6914005359608453,0.007115271182252636
"Prince William, NOVA","Maryland, DC",PM,I-66-EB,0.054081735554418475,0.9568700438650355
"Prince William, NOVA","Maryland, DC",PM,US-29-NB,1.4386084999490143,0.15026147672587387
"Prince William, NOVA","Maryland, DC",PM,US-50-EB,1.4386084999490143,0.15026147672587387
"Prince William, NOVA","Tysons, DC",AM,I-66-EB,0.9523864996493843,0.34090100364431564
"Prince William, NOVA","Tysons, DC",AM,US-50-EB,1.47996792045808,0.1388818079567491
"Prince William, NOVA","Tysons, DC",AM,US-29-NB,0.04196148792998248,0.9665293992390529
"Prince William, NOVA","Tysons, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.0105567889470368,0.3122286062421167
"Prince William, NOVA","Tysons, DC",AM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,1.0105567889470368,0.3122286062421167
"Prince William, NOVA","Tysons, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0105567889470368,0.3122286062421167
"Prince William, NOVA","Tysons, DC",PM,US-50-EB,1.0105567889470368,0.3122286062421167
"Prince William, NOVA","Fort Hunt and Belvoir, DC",AM,US-50-EB,0.3666432470645373,0.7138851448545531
"Prince William, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB,0.34602684099386277,0.7293225431239827
"Prince William, NOVA","Fort Hunt and Belvoir, DC",AM,US-29-NB,0.05706944163985499,0.9544898787746197
"Prince William, NOVA","Fort Hunt and Belvoir, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,6.663499918314528,2.673816723586242e-11
"Prince William, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2.2768741913871424,0.022793739478834008
"Prince William, NOVA","Fort Hunt and Belvoir, DC",PM,I-66-EB,1.0182164605801898,0.3085750985376188
"Prince William, NOVA","Springfield, DC",AM,US-50-EB,1.6878847771381165,0.09143334938133263
"Prince William, NOVA","Springfield, DC",AM,I-66-EB,0.6810213101794178,0.4958580064051654
"Prince William, NOVA","Springfield, DC",AM,US-29-NB,2.223314992152656,0.02619456728733982
"Prince William, NOVA","Springfield, DC",AM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,1.0228355859261355,0.30638558942269256
"Prince William, NOVA","Springfield, DC",AM,US-50-WB,1.0228355859261355,0.30638558942269256
"Prince William, NOVA","Springfield, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0228355859261355,0.30638558942269256
"Prince William, NOVA","Springfield, DC",PM,US-50-EB,1.0228355859261355,0.30638558942269256
"Prince William, NOVA","Annandale, DC",AM,I-66-EB,1.1068463545192737,0.268360362867762
"Prince William, NOVA","Annandale, DC",AM,US-50-EB,1.6951593480854033,0.09004519630410734
"Prince William, NOVA","Annandale, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.9760735519417747,0.32902801669768267
"Prince William, NOVA","Annandale, DC",AM,US-29-NB,4.099317795371372,4.143697373071298e-05
"Prince William, NOVA","Annandale, DC",PM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0245501758542963,0.30557548405878876
"Fairfax County, NOVA","Capital Hill, DC",AM,US-50-EB,0.45020216002749036,0.6525646789257642
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-EB,0.20423468554861582,0.8381701074073686
"Fairfax County, NOVA","Capital Hill, DC",AM,US-29-NB,1.2386879063374678,0.21546109909139233
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.7852534365821089,0.07422021789013278
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-WB,2.702154210242238,0.006889180189817656
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.021309784044095,0.3071076923881213
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-EB-TZ1-2_US-50-EB-TZ3-4,1.021309784044095,0.3071076923881213
"Fairfax County, NOVA","Capital Hill, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.3222630992824521,0.747253385643426
"Fairfax County, NOVA","Capital Hill, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,3.2474770151475205,0.0011643306802260334
"Fairfax County, NOVA","Capital Hill, DC",AM,US-50-WB,1.3847115487929738,0.16614068631892076
"Fairfax County, NOVA","Capital Hill, DC",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,2.59057608142597,0.009581543951392657
"Fairfax County, NOVA","Capital Hill, DC",PM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,1.768965348298159,0.07689965748803429
"Fairfax County, NOVA","Capital Hill, DC",PM,US-50-EB,2.3971401941961856,0.01652360026473021
"Fairfax County, NOVA","Capital Hill, DC",PM,US-50-WB,0.029820302262566753,0.9762103671020024
"Fairfax County, NOVA","Capital Hill, DC",PM,I-66-EB,2.0621743509034176,0.039191139723104174
"Fairfax County, NOVA","Capital Hill, DC",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.9791375667022982,0.3275120120022108
"Fairfax County, NOVA","Capital Hill, DC",PM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,2.1894303177161025,0.02856557809110316
"Fairfax County, NOVA","Capital Hill, DC",PM,I-66-WB,0.9791375667022982,0.3275120120022108
"Fairfax County, NOVA","Arlington, DC",AM,I-66-EB,0.5462061971976572,0.5849242067141596
"Fairfax County, NOVA","Arlington, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.05013080363508549,0.9600181528397296
"Fairfax County, NOVA","Arlington, DC",AM,US-50-EB,0.06644794287764792,0.9470212016182733
"Fairfax County, NOVA","Arlington, DC",AM,I-66-WB,1.7630303020594216,0.07789537908324862
"Fairfax County, NOVA","Arlington, DC",AM,US-29-NB,0.8595645140053463,0.3900291432272507
"Fairfax County, NOVA","Arlington, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.0178824874810264,0.30873380506072134
"Fairfax County, NOVA","Arlington, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,2.0357755709969725,0.04177289655555683
"Fairfax County, NOVA","Arlington, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.8107756114373559,0.07017559301584386
"Fairfax County, NOVA","Arlington, DC",AM,I-66-WB-TZ4-3-2_US-50-WB-TZ1,1.439505716194112,0.15000729158259207
"Fairfax County, NOVA","Arlington, DC",AM,US-50-EB-TZ1_I-66-EB-TZ2-3-4,2.0357755709969725,0.04177289655555683
"Fairfax County, NOVA","Arlington, DC",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.9648804006168026,0.049428081675310764
"Fairfax County, NOVA","Arlington, DC",PM,US-50-WB,2.0357755709969725,0.04177289655555683
"Fairfax County, NOVA","Arlington, DC",PM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0178824874810264,0.30873380506072134
"Fairfax County, NOVA","Arlington, DC",PM,I-66-EB,0.043414398811658976,0.9653711999314392
"Fairfax County, NOVA","Arlington, DC",PM,US-29-NB,0.9824350867925415,0.32588554786293233
"Fairfax County, NOVA","Arlington, DC",PM,US-50-EB,1.7016333900271714,0.0888241141718431
"Fairfax County, NOVA","Arlington, DC",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.7016333900271714,0.0888241141718431
"Fairfax County, NOVA","Alexandria, DC",AM,I-66-EB,1.1754267469500568,0.23982402791753543
"Fairfax County, NOVA","Alexandria, DC",AM,US-50-EB,5.449215808467195,5.059239427396278e-08
"Fairfax County, NOVA","Alexandria, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2.928226072792853,0.00340902073917837
"Fairfax County, NOVA","Alexandria, DC",AM,US-29-NB,4.93398302740864,8.05694441829985e-07
"Fairfax County, NOVA","Alexandria, DC",AM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,1.0227691127258605,0.3064170251540581
"Fairfax County, NOVA","Alexandria, DC",AM,I-66-WB,1.3827420240193915,0.1667439814086733
"Fairfax County, NOVA","Alexandria, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.9777434339611797,0.328201234086513
"Fairfax County, NOVA","Alexandria, DC",PM,I-66-EB,2.287007719549098,0.022195372518599488
"Fairfax County, NOVA","Alexandria, DC",PM,I-66-WB,0.03183805486460249,0.974601198615537
"Fairfax County, NOVA","Alexandria, DC",PM,US-50-WB,0.9777434339611797,0.328201234086513
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB,1.1354207930778766,0.2561990516157582
"Fairfax County, NOVA","Maryland, DC",AM,US-50-EB,2.2156539690644728,0.026715209661917427
"Fairfax County, NOVA","Maryland, DC",AM,US-29-NB,0.36816300742127195,0.7127516918863739
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.6471374854167544,0.5175429665104283
"Fairfax County, NOVA","Maryland, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.0564038095439258,0.9550201222115222
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,1.1923474470564959,0.233125037443485
"Fairfax County, NOVA","Maryland, DC",AM,I-66-WB,0.1898460320257038,0.8494297834381088
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.381338695150876,0.16717484579887465
"Fairfax County, NOVA","Maryland, DC",AM,US-50-WB,1.0823482343386088,0.279097820811228
"Fairfax County, NOVA","Maryland, DC",AM,US-50-EB-TZ1_I-66-EB-TZ2-3-4,1.439408581674344,0.15003479436080447
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,0.5162684554235267,0.6056669247041204
"Fairfax County, NOVA","Maryland, DC",AM,US-50-EB-TZ1-2-3_I-66-EB-TZ4,3.0534515784633216,0.0022622522746931217
"Fairfax County, NOVA","Maryland, DC",AM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.762908680033383,0.07791589284618827
"Fairfax County, NOVA","Maryland, DC",AM,US-29-SB,1.9649952269133315,0.04941478998748372
"Fairfax County, NOVA","Maryland, DC",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,2.5994461262694317,0.009337433385572247
"Fairfax County, NOVA","Maryland, DC",AM,I-66-EB-TZ1_US-50-EB-TZ2-3-4,0.9824969416834068,0.32585508890655723
"Fairfax County, NOVA","Maryland, DC",AM,US-29-NB-TZ1-2-3_I-66-EB-TZ4,1.9649952269133315,0.04941478998748372
"Fairfax County, NOVA","Maryland, DC",AM,I-66-WB-TZ4-3-2_US-29-SB-TZ1,0.9824969416834068,0.32585508890655723
"Fairfax County, NOVA","Maryland, DC",PM,US-29-SB-TZ4_I-66-WB-TZ3-2-1,2.0356320658962455,0.04178731537431424
"Fairfax County, NOVA","Maryland, DC",PM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.6080273210311301,0.5431693537355244
"Fairfax County, NOVA","Maryland, DC",PM,US-50-EB,0.5092994274246279,0.6105423592135593
"Fairfax County, NOVA","Maryland, DC",PM,I-66-EB,2.5738076706415436,0.010058617032955519
"Fairfax County, NOVA","Maryland, DC",PM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.439408581674344,0.15003479436080447
"Fairfax County, NOVA","Maryland, DC",PM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,1.0178153370262353,0.308765721976326
"Fairfax County, NOVA","Maryland, DC",PM,US-50-WB,0.34106547886770383,0.7330542886215785
"Fairfax County, NOVA","Maryland, DC",PM,I-66-WB,1.5899939246976706,0.11183617446981042
"Fairfax County, NOVA","Maryland, DC",PM,US-29-NB,1.439408581674344,0.15003479436080447
"Fairfax County, NOVA","Maryland, DC",PM,US-50-EB-TZ1-2-3_I-66-EB-TZ4,1.0178153370262353,0.308765721976326
"Fairfax County, NOVA","Maryland, DC",PM,US-50-EB-TZ1_I-66-EB-TZ2-3-4,1.0178153370262353,0.308765721976326
"Fairfax County, NOVA","Maryland, DC",PM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.0249738825394238,0.9800757958238016
"Fairfax County, NOVA","Maryland, DC",PM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.3894608165954965,0.16469266801318483
"Fairfax County, NOVA","Maryland, DC",PM,I-66-EB-TZ1-2_US-50-EB-TZ3-4,2.7789254333209037,0.005453904313970748
"Fairfax County, NOVA","Tysons, DC",AM,I-66-EB,1.4764843286942269,0.1398139191983283
"Fairfax County, NOVA","Tysons, DC",AM,US-50-EB,3.711969316320196,0.0002056529225098469
"Fairfax County, NOVA","Tysons, DC",AM,US-29-NB,2.758320105996336,0.005809927360060252
"Fairfax County, NOVA","Tysons, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0215940350514319,0.3069730820363106
"Fairfax County, NOVA","Tysons, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.6954744806660853,0.08998544730876268
"Fairfax County, NOVA","Tysons, DC",PM,US-50-WB_TZ4_I-66-WB-TZ3-2-1,3.2307142780596694,0.001234813087679143
"Fairfax County, NOVA","Tysons, DC",PM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.0215940350514319,0.3069730820363106
"Fairfax County, NOVA","Tysons, DC",PM,I-66-EB,0.030208822641988417,0.9759005122931552
"Fairfax County, NOVA","Tysons, DC",PM,US-50-EB,0.9788725291730362,0.327642967118547
"Fairfax County, NOVA","Tysons, DC",PM,I-66-WB-TZ4-3_US-50-WB-TZ2-1,2.397800184927491,0.01649385996943975
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB,0.5244119297527057,0.5999920607795546
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,US-50-EB,2.034969860461195,0.04185390571498537
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,US-29-NB,0.6960960436531095,0.4863686840433632
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,0.9435407750061304,0.34540436929303464
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.0190665494216589,0.30817137341613154
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,US-50-EB-TZ1-2-3_I-66-EB-TZ4,1.0190665494216589,0.30817137341613154
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,1.3841262989376864,0.16631978548290105
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.9812947938076944,0.32644738936062145
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-WB,0.9812947938076944,0.32644738936062145
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,I-66-EB-TZ1-2_US-50-EB-TZ3-4,0.9812947938076944,0.32644738936062145
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,0.9812947938076944,0.32644738936062145
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",PM,US-50-WB,1.0190665494216589,0.30817137341613154
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",PM,US-50-EB,0.6101687473915274,0.5417500300929627
"Fairfax County, NOVA","Fort Hunt and Belvoir, DC",PM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.0190665494216589,0.30817137341613154
"Fairfax County, NOVA","Springfield, DC",AM,I-66-EB,1.7723486408276363,0.0763367016385208
"Fairfax County, NOVA","Springfield, DC",AM,US-50-EB,0.9044318698677765,0.36576644541607495
"Fairfax County, NOVA","Springfield, DC",AM,US-50-EB-TZ1-2-3_I-66-EB-TZ4,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",AM,US-29-NB,3.2193510473364646,0.001284810909101708
"Fairfax County, NOVA","Springfield, DC",AM,I-66-WB,1.2958772425204135,0.19501778082177257
"Fairfax County, NOVA","Springfield, DC",AM,US-50-WB_TZ4-3_I-66-WB-TZ2-1,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",AM,US-50-EB-TZ1_I-66-EB-TZ2-3-4,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",AM,I-66-EB-TZ1-2-3_US-50-EB-TZ4,0.613157448735789,0.5397722372410576
"Fairfax County, NOVA","Springfield, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,1.7783281935174413,0.07534996847830433
"Fairfax County, NOVA","Springfield, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.5417961120439232,0.587958970062245
"Fairfax County, NOVA","Springfield, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",AM,I-66-WB-TZ4-3_US-50-WB-TZ2-1,2.8873466949197812,0.003885058811407882
"Fairfax County, NOVA","Springfield, DC",AM,US-29-NB-TZ1_I-66-EB-TZ2-3-4,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",AM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.4436532433421048,0.14883653989497603
"Fairfax County, NOVA","Springfield, DC",PM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",PM,I-66-EB,0.9590208627097451,0.3375482352477137
"Fairfax County, NOVA","Springfield, DC",PM,US-29-SB,1.0208146288138915,0.3073422722149486
"Fairfax County, NOVA","Springfield, DC",PM,US-50-EB,2.190504576590472,0.028487663253571327
"Fairfax County, NOVA","Annandale, DC",AM,US-50-EB,1.1413763384140796,0.25371334688730407
"Fairfax County, NOVA","Annandale, DC",AM,US-29-NB,0.2909108351412398,0.7711195142936571
"Fairfax County, NOVA","Annandale, DC",AM,I-66-EB-TZ1-2-3_US-29-NB-TZ4,2.0320003494255965,0.04215362057227856
"Fairfax County, NOVA","Annandale, DC",AM,I-66-EB,1.4611513962607976,0.1439738980490528
"Fairfax County, NOVA","Annandale, DC",AM,I-66-EB-TZ1-2_US-29-NB-TZ3-4,0.02241315846126644,0.9821183840547787
"Fairfax County, NOVA","Annandale, DC",AM,US-29-NB-TZ1-2_I-66-EB-TZ3-4,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",AM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",AM,I-66-EB-TZ1_US-29-NB-TZ2-3-4,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",PM,US-29-NB,1.0159804440637878,0.3096386991599793
"Fairfax County, NOVA","Annandale, DC",PM,I-66-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",PM,US-50-EB,0.984283656575345,0.32497606300919535
"Fairfax County, NOVA","Annandale, DC",PM,I-66-WB,0.984283656575345,0.32497606300919535
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,US-50-WB,2.4505875490951325,0.014262327402511099
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,US-29-SB,2.465144590472011,0.013695797169430257
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,US-29-SB-TZ4-3_I-66-WB-TZ2-1,1.423210107518456,0.15467525641453372
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,I-66-WB,0.7501914379689609,0.4531394147544403
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,US-50-EB-TZ1-2_I-66-EB-TZ3-4,1.0063541318044256,0.31424524961026457
"Alexandria and Arlington, NOVA","Capital Hill, DC",AM,I-66-EB,0.9937005746888496,0.3203686628785216
"Alexandria and Arlington, NOVA","Capital Hill, DC",PM,US-50-WB,2.6963294336507437,0.00701082923875096
"Alexandria and Arlington, NOVA","Capital Hill, DC",PM,I-66-WB,1.6857915777013281,0.0918359505722588
"Alexandria and Arlington, NOVA","Capital Hill, DC",PM,US-29-SB,0.5554943074889913,0.5785566027044351
